company,ticker,sector,fiscal_year,is_fraud_case,label,revenue,cogs,sga,depreciation,net_income,receivables,current_assets,ppe_net,total_assets,current_liabilities,long_term_debt,total_liabilities,cfo,related_party_pct_revenue,auditor_changed,promoter_pledge_pct,results_filing_delay_days
Infrastructure Finance Co 35,LIVE035,Infrastructure Finance,2023,0,0,548719158.5190662,397787684.89510316,70196637.81750526,17299963.284376103,45970613.79045617,100314782.03917392,155165644.63430712,350011000.2888107,592480061.774613,71459846.38404937,122692450.79597373,194152297.1800231,42211341.8032562,0.0166755746566023,0,0.009122080083501724,3
Infrastructure Finance Co 35,LIVE035,Infrastructure Finance,2024,0,0,622968944.9143926,437835317.45424795,66493540.35514499,16626278.565583456,63195520.6031837,100654558.51909973,152201500.65322542,391659777.5431946,652417624.0880531,67773429.31540456,84602234.94992673,152375664.2653313,65198678.51052677,0.014629030104338869,0,0.029555045489560526,2
Infrastructure Finance Co 35,LIVE035,Infrastructure Finance,2025,0,0,671974147.7353438,447348190.8388614,80906188.55729756,16130345.887678836,90230454.90899053,132888585.67280778,200070951.9616375,437008278.25625765,692818770.1624359,85439698.18013674,205926446.57720315,291366144.7573399,97094612.52640165,0.038309542887565655,0,0.0,4
Infrastructure Finance Co 35,LIVE035,Infrastructure Finance,2026,0,0,828128339.589224,597626961.8939962,103090208.9092389,19573010.281735193,69855101.63677236,147382916.17774856,243457714.07078362,491524943.58340657,866079176.4770619,77008955.81710824,159720614.07976484,236729569.8968731,62192743.135026924,0.02869675756694491,0,0.10890924264085923,5
Private Banking Co 36,LIVE036,Private Banking,2022,0,0,1205962564.6167488,784744190.6237303,175230218.40423962,36326298.1554424,139494291.20221108,198433006.95725712,357621205.87669706,723577538.7700492,1277377526.291263,162226784.44741186,330155473.2327712,492382257.68018305,119466526.66616948,0.02754861892474043,0,0.03527156226691944,0
Private Banking Co 36,LIVE036,Private Banking,2023,0,0,1253382850.6346314,957390331.6592813,124884118.9920235,40930615.94192245,89261601.91019858,249446838.17667904,342972020.0564662,807954007.4648824,1337901920.2464652,158037427.34453225,218327323.22716862,376364750.5717009,85000801.06612906,0.00400050665915655,0,0.1204953108637514,0
Private Banking Co 36,LIVE036,Private Banking,2024,0,0,1462528679.177552,934640645.4280494,174553548.89998263,51393649.49096175,204515052.40430972,216921395.68204573,366658706.861291,905319061.6477064,1505309536.701277,152563430.27775675,291650379.7549992,444213810.032756,184307347.65901577,0.04299664069614839,0,0.045513461504419074,6
Private Banking Co 36,LIVE036,Private Banking,2025,0,0,1599932959.6304069,1129342550.1822531,200288812.0299795,37427519.1394287,153148792.34180105,306739269.60592073,473835716.81845295,1012475281.4786578,1792716736.625203,212494427.5878151,504416828.24827135,716911255.8360865,144767973.18251488,0.043902227106518046,0,0.02573018985429385,0
Private Banking Co 36,LIVE036,Private Banking,2026,0,0,1727881222.7750194,1272241683.8688061,287900421.9292122,58915977.052125745,72181731.78289287,300226003.91828585,540958820.9832281,1129243601.0617685,1849150466.8306708,198175531.7644074,327066511.714282,525242043.4786894,57175538.50790279,0.03060327204779694,0,0.03648017220983208,4
IT Services Co 37,LIVE037,IT Services,2022,1,0,2739462524.8908753,1969478636.9232757,386658110.73776406,87370216.93724786,170992346.06277558,520565591.78207654,816533193.6549268,1643677514.9345253,2808489871.6320577,319398885.58941036,563556727.4012915,882955612.9907019,172507110.62771314,0.006417366051412106,0,0.007952543066477094,2
IT Services Co 37,LIVE037,IT Services,2023,1,0,2994654090.0994596,2105226964.1140435,393608899.61681426,71429875.92143148,296162140.7950843,508301717.48305106,816098957.302155,1842720544.887534,3099403469.026678,309356682.4265066,608723059.4466897,918079741.8731964,311200208.32822275,0.018809714933998748,0,0.005509800532579497,0
IT Services Co 37,LIVE037,IT Services,2024,1,0,3338280365.658889,2316681417.8462324,375655755.0173148,108248803.07596406,379688692.85190344,629169671.2176241,1029486820.3143601,2064916179.5171044,3501582496.939998,340268617.82502586,687050495.6010486,1027319113.4260745,346999763.67833036,0.008616732730390573,0,0.02791541029135029,0
IT Services Co 37,LIVE037,IT Services,2025,1,1,3951737408.870312,2786617134.996376,418714111.1048689,133315276.3818031,410874781.8180925,666291669.6366416,1006521972.1598947,2318729642.1057124,3849037271.060284,480163178.9229574,859501015.9014913,1339664194.8244486,379367805.12554073,0.018109077698729308,0,0.09295230290888679,2
IT Services Co 37,LIVE037,IT Services,2026,1,1,4324161532.767911,2725891559.6295743,377163814.8000265,143867452.39981923,769993203.643908,912188653.5760074,1052612797.8548845,2596913448.128525,4436931941.0733,565881208.3712919,1055722782.19779,1621603990.5690818,457013310.54660624,0.025941773987150925,1,0.19098809578703077,3
Housing Finance NBFC Co 38,LIVE038,Housing Finance NBFC,2022,0,0,2894701986.304623,2046050285.9310756,362138412.4009523,81083817.00118454,283239628.00277853,456557237.62387127,848888925.665498,1736821191.7827737,3040683392.6715193,363023730.0453461,469937968.8500759,832961698.895422,278560488.3782522,0.018659727791906344,0,0.01958801353313566,0
Housing Finance NBFC Co 38,LIVE038,Housing Finance NBFC,2023,0,0,3275347638.611701,2030214730.7237325,375782124.849368,74399760.37111302,512814102.2407518,559866113.6656176,923743907.0736475,1952693209.4668422,3434223698.5645914,350798882.9818242,745302171.6640607,1096101054.645885,451232945.32092375,0.013803570169859884,0,0.004114551274987027,0
Housing Finance NBFC Co 38,LIVE038,Housing Finance NBFC,2024,0,0,3894020973.022137,2601493059.0364285,520911884.8802612,135836406.36226043,433579865.7796575,485873398.05874705,942493113.2974055,2205975054.4019547,3753262563.6360116,516122075.469944,821968873.808633,1338090949.2785769,377663493.1769768,0.005019602246089534,0,0.01439729169085184,3
Housing Finance NBFC Co 38,LIVE038,Housing Finance NBFC,2025,0,0,4292886211.594912,2916145830.4880443,397697934.57478255,107727846.61380342,560985637.3273233,569919209.230011,877113702.0087589,2486798616.613759,3902003887.997255,522551903.4759393,550066592.4061674,1072618495.8821067,527739226.9932569,0.030585528161418154,0,0.0,1
Housing Finance NBFC Co 38,LIVE038,Housing Finance NBFC,2026,0,0,5285704137.616758,3537496069.1026187,590067637.2824051,143409882.83552438,749048510.1948181,962473340.5128052,1536391437.1299896,2825687781.9930096,5100569577.752153,684994540.9611099,1101837667.6268592,1786832208.587969,772771345.1775081,0.014516544621349815,0,0.05206030333908099,1
FMCG Beverages Co 39,LIVE039,FMCG Beverages,2022,0,0,633636313.0111173,401077344.02857244,88732325.21562566,23530036.223475557,82315187.50894612,78011776.413255,144607992.63020086,380181787.80667037,608582249.3152165,64446182.74199863,119807123.95970695,184253306.70170557,82253189.60534285,0.0054724245323785285,0,0.02755611898598076,6
FMCG Beverages Co 39,LIVE039,FMCG Beverages,2023,0,0,729112050.9328349,533898607.140408,100176513.37185256,20106246.329468936,52997700.17186234,127467477.53816488,213636267.07535717,428042843.98751223,725856697.0132728,103733100.36840834,114224689.01491505,217957789.38332337,51448224.49717612,0.02258246186997227,0,0.07425612794347905,3
FMCG Beverages Co 39,LIVE039,FMCG Beverages,2024,0,0,822914613.6348933,596871736.4181936,76533241.23523395,28276780.793675035,83564804.34895945,130930110.47650366,190094966.10079294,482029859.9888823,819413285.12985,92654085.8931674,177894765.8545263,270548851.7476937,75058178.49432907,0.03644301710233691,0,0.006171758790840157,0
FMCG Beverages Co 39,LIVE039,FMCG Beverages,2025,0,0,870086545.6085413,606255891.8091781,85404522.51002917,27540499.342680953,114762936.27542973,146090016.3060333,185253736.118644,539995083.0689758,854745647.8217063,98962907.84920628,135968766.39370236,234931674.24290866,118953623.96813925,0.016737563183761718,0,0.04112612564532063,0
FMCG Beverages Co 39,LIVE039,FMCG Beverages,2026,0,0,1007847794.7458626,763449215.8008729,98124334.62322782,35078613.59503025,63882164.2450728,153198507.61439142,289129396.16538703,606587325.2983382,1070132958.978271,109710873.62974638,283826746.93175167,393537620.56149805,56903595.77111296,0.030090998037340055,0,0.0,5
Jewellery Retail Co 40,LIVE040,Jewellery Retail,2022,0,0,2867966548.788744,2057736792.8470304,379740131.3263918,92380386.86894906,228884349.28810942,467566926.46683127,785925767.9130347,1720779929.2732463,3114295809.5152497,398040512.7539732,774835232.4450737,1172875745.1990469,273993100.1428229,0.02515958476767844,0,0.07423217556558512,4
Jewellery Retail Co 40,LIVE040,Jewellery Retail,2023,0,0,3158532444.412066,2306578264.354059,350982338.9143229,86762213.07630196,295074944.3175873,514096854.5846977,898645313.0171988,1930329949.372047,3384543817.429514,368807872.62847507,563527375.343539,932335247.9720141,307120487.3599262,0.027738911809098658,0,0.0,1
Jewellery Retail Co 40,LIVE040,Jewellery Retail,2024,0,0,3541011036.893999,2461124963.4924607,480078216.91101193,122343728.29819727,331453353.7377747,571103948.4048824,877482726.792742,2165290399.6979084,3546170579.258016,426266284.4572066,703085189.0452704,1129351473.5024772,264882329.01929677,0.016025166650705688,0,0.0528102826544576,1
Jewellery Retail Co 40,LIVE040,Jewellery Retail,2025,0,0,3860445864.8332376,2730897602.405021,500930789.1699259,94987096.88962711,319430016.96194834,676667784.3128959,1193006513.8556788,2423271404.9305077,4285925710.3026495,349890448.57458466,807389705.7866822,1157280154.3612669,310016654.09000224,0.021775911169235922,0,0.07696522764714371,0
Jewellery Retail Co 40,LIVE040,Jewellery Retail,2026,0,0,4370635210.826075,3050929371.223781,561217780.493801,149162589.03010875,389794089.6221993,462953618.6085197,845693468.5374336,2714501307.6197267,4147029271.8920465,435351586.26294065,863745776.1181989,1299097362.3811395,368559809.24088085,0.0,0,0.060775398465087824,0
Textiles/Plastics Co 41,LIVE041,Textiles/Plastics,2022,1,0,1648137832.9597616,1166312854.985898,147136769.5050722,37270923.33014501,193560850.48164344,314737174.68159354,470347066.76343817,988882699.775857,1658736222.0533586,188609719.52158666,350479338.9909372,539089058.5125239,188913604.95629537,0.038783791319931295,0,0.01655453299982903,1
Textiles/Plastics Co 41,LIVE041,Textiles/Plastics,2023,1,0,1831411191.0408955,1258575588.7793586,218911401.5327541,50358147.35621804,182909821.95924675,253697978.27656344,373596561.41393167,1110119740.3211775,1714711526.3379443,181416233.01574838,392993581.1743302,574409814.1900785,182559978.9382928,0.010961207104191252,0,0.036988568471843945,0
Textiles/Plastics Co 41,LIVE041,Textiles/Plastics,2024,1,0,2012122882.4787881,1438326199.4997323,257510758.13941595,68663068.49594513,159555204.5599155,260944493.2352961,411949172.6136974,1244029476.6547523,2000634888.000445,308704771.16521806,449485840.12087524,758190611.2860932,151062497.31305018,0.0,0,0.0,2
Textiles/Plastics Co 41,LIVE041,Textiles/Plastics,2025,1,1,2217102659.344359,1615258799.7195559,227879516.11681995,64648179.8175517,218449832.89866373,386179976.44361347,676109804.2466239,1394242937.4088297,2525074164.5390797,265733997.60297984,622016862.004747,887750859.6077268,121427661.30863586,0.07021244162604477,0,0.0687628739083368,3
Textiles/Plastics Co 41,LIVE041,Textiles/Plastics,2026,1,1,2706041203.9865265,1800397259.4304938,335839390.92852354,66739649.47352589,408305800.42596316,424141887.6023202,728534148.448753,1561944081.2735538,2866125745.837046,340977748.22307825,561290542.5102347,902268290.733313,20415290.02129816,0.020425831528232567,1,0.42213033741190215,13
Financial Services Co 42,LIVE042,Financial Services,2022,0,0,3334387555.6996827,2274583459.781103,383886169.2481361,122074194.03178622,394221630.5862184,544273724.7135594,987621373.9391847,2000632533.4198096,3470283205.524974,429983615.180936,788774349.2478772,1218757964.4288132,341817815.4879729,0.02510707949213514,0,0.0,0
Financial Services Co 42,LIVE042,Financial Services,2023,0,0,3695595460.5670133,2467653714.931933,469839993.80788743,105241729.79625309,458518642.58934355,592224974.8145654,1010331232.1865318,2245431282.4507546,3729460126.106055,446452796.0133116,687662436.1993791,1134115232.2126908,377430413.899333,0.010795442437507003,0,0.1284103223531916,3
Financial Services Co 42,LIVE042,Financial Services,2024,0,0,4250448658.24355,3144089384.363237,379109895.1883368,125129725.25366452,456442419.053491,791178475.2807883,1246140614.557559,2525316653.836455,4469115343.417978,396505610.057986,1103317972.4034905,1499823582.4614766,421390122.9558821,0.028630924536109083,0,0.009291500900694347,2
Financial Services Co 42,LIVE042,Financial Services,2025,0,0,4901501041.9984665,3379290444.0335712,573080235.8058342,156959424.68719032,528124636.44112146,941625736.1932714,1534604711.7426758,2846151205.5514717,5004099693.373712,643904732.1636178,814997987.2204834,1458902719.3841014,451665512.8805418,0.030338094413989762,0,0.0,4
Financial Services Co 42,LIVE042,Financial Services,2026,0,0,5395288687.816745,3817607376.49725,624607542.6470807,172912291.2347656,553181250.8501232,940692927.2075913,1492455131.6160495,3201300176.1088533,5299745264.440247,629104204.9458798,1425970398.9670045,2055074603.9128842,599719052.9206061,0.027173484576086773,0,0.0,3
Healthcare Co 43,LIVE043,Healthcare,2022,0,0,1475324316.9792676,1116729134.5606046,187060553.18739223,45632170.93179411,89123680.1086465,255084066.8487622,463238905.31517905,885194590.1875606,1573204324.6178355,175219391.13871813,338947057.0691234,514166448.2078415,99157844.49227357,0.009763522383001091,0,0.06016034666969525,0
Healthcare Co 43,LIVE043,Healthcare,2023,0,0,1683932477.839725,1206386304.9366837,200401762.7401976,61861981.1586986,165778133.27931398,256745994.75270995,509091321.26280224,995947051.7851737,1736029058.4092338,182836811.031746,193138176.56134546,375974987.5930915,176004542.9542588,0.029682455923712943,0,0.1708902768058223,0
Healthcare Co 43,LIVE043,Healthcare,2024,0,0,1893633470.287894,1242706197.808351,229892235.73522907,64441295.863332145,213104393.05483696,364374747.2778083,578170233.8558474,1120507136.8531237,1939235365.550104,205291073.63286752,342910663.8742172,548201737.5070847,170863217.6851917,0.02861758494203367,0,0.10957968070912832,0
Healthcare Co 43,LIVE043,Healthcare,2025,0,0,2096448254.8807085,1445614090.2628443,240439953.29295185,66334494.52105901,223164405.03243974,379544131.95707923,586510929.910701,1258944763.7027528,2287100335.281423,253515519.48321024,351518397.22716594,605033916.7103761,233910947.23680225,0.0263080016414602,0,0.08634364318482118,5
Healthcare Co 43,LIVE043,Healthcare,2026,0,0,2276041123.913021,1637802523.0490458,267332259.58147204,66330099.38161976,187455308.01958382,424999671.89168817,663407609.973117,1410515162.8094864,2323418213.245032,202301845.2064819,658082193.4425071,860384038.6489891,176728080.38761267,0.013525897942983827,0,0.03630041175514985,0
Retail/E-Governance Co 44,LIVE044,Retail/E-Governance,2022,0,0,918977545.0956486,619761231.8293886,123493912.65527007,30433278.822590888,101324157.54760046,182241236.62835714,257469896.65552443,551386527.0573891,946821814.2748308,110550901.11257535,208416347.0659083,318967248.17848366,92776673.3474205,0.02314746305589588,0,0.0415578707398517,0
Retail/E-Governance Co 44,LIVE044,Retail/E-Governance,2023,0,0,1070329527.0210139,748923946.0937719,104880191.79536392,22828064.346660852,133039780.65654784,182527533.64913592,301701677.44292855,621444599.2201616,1021640492.9349611,99304811.14822574,305139569.2631938,404444380.4114195,115242157.72433929,0.026108410311366893,0,0.015653118916707696,2
Retail/E-Governance Co 44,LIVE044,Retail/E-Governance,2024,0,0,1190277149.1970942,855806444.6359447,156201049.99720162,36522310.008131176,93211000.04767545,196818854.0399336,286977139.46160024,699601794.6566211,1180385133.9823272,205358157.3024039,315763059.6393572,521121216.94176114,93907084.03885482,0.019143927022588523,0,0.0,0
Retail/E-Governance Co 44,LIVE044,Retail/E-Governance,2025,0,0,1389269205.3437912,919024105.3860986,144768628.60424733,36820829.126557015,193895039.49209604,188196832.3551834,325721311.38989234,790053308.7635093,1287007768.4439862,146122818.77176675,207131607.72430095,353254426.4960677,192302931.86073396,0.017678743095046426,0,0.04107140160530732,3
Retail/E-Governance Co 44,LIVE044,Retail/E-Governance,2026,0,0,1556353528.4396765,1096079385.2713194,178101198.725962,50351541.20742697,165383682.28638384,251525648.4704817,382826161.66354674,891572584.4483984,1467665962.6449773,210703731.98429325,326184508.55628514,536888240.5405784,163138412.75483054,0.022808543487255223,0,0.05231016379074768,4
Aviation Co 45,LIVE045,Aviation,2022,0,0,2400697632.3124075,1660172110.6697464,299943484.2339397,63189338.6645568,269861269.42850375,366116228.19696707,609594728.3327551,1440418579.3874445,2377981834.9177465,264651951.43346748,659230007.1792693,923881958.6127368,241839500.90647647,0.015259195266336387,0,0.0,0
Aviation Co 45,LIVE045,Aviation,2023,0,0,2655096879.698736,1994646832.540858,352161679.2729801,116820243.17996939,126687959.74988498,472607226.7669437,699515790.9322054,1616385980.7540045,2817663063.069785,303635336.6684186,474520426.1241303,778155762.7925489,118549955.38963093,0.027577767609361873,0,0.03862896846221718,0
Aviation Co 45,LIVE045,Aviation,2024,0,0,3094461539.239429,2184581379.9137034,292621245.67032635,98976841.2929895,306130391.11629015,542111612.7221894,870313191.7674892,1819600637.1385963,3208884789.059845,367309758.0582853,829455994.1732326,1196765752.2315178,313470153.7022401,0.024461410042476747,0,0.09637728886567716,4
Aviation Co 45,LIVE045,Aviation,2025,0,0,3463130820.2697296,2469849163.31248,322493743.6242634,111172769.77649036,395818287.7837365,489248869.9374846,772780165.207808,2047345197.2662406,3387375829.109529,410646486.5827092,358086000.866341,768732487.4490502,387905347.0834205,0.0014757708501104555,0,0.002737172406331187,6
Aviation Co 45,LIVE045,Aviation,2026,0,0,3931675269.798578,2536927737.718408,376209710.76594216,111474955.28532521,618735814.2967113,590312030.0995156,945980494.6809335,2305349316.6741567,4023753681.1622796,442330047.5132066,950048825.4822297,1392378872.9954362,514682123.153756,0.018287672559076738,0,0.0,0
Office Equipment/IT Services Co 46,LIVE046,Office Equipment/IT Services,2022,0,0,1242657969.1608856,833217718.7033072,83875767.35512297,32111765.816645082,201882208.9833673,208850449.11266187,339765467.40128535,745594781.4965314,1260393549.8872552,136024989.84787932,236607285.26993418,372632275.11781347,210340949.98499566,0.012679920670942856,0,0.04685966384280223,2
Office Equipment/IT Services Co 46,LIVE046,Office Equipment/IT Services,2023,0,0,1363488774.1084573,890616512.5793147,155429314.11546934,47441273.783310786,200232963.10663107,212411944.60809797,339787602.2606055,836137063.6468502,1369983622.8728142,186913582.0988646,289820718.8525766,476734300.95144117,193990335.40374595,0.008747764896201651,0,0.0016254961312382743,8
Office Equipment/IT Services Co 46,LIVE046,Office Equipment/IT Services,2024,0,0,1472636070.9837513,1038701427.010895,153897184.76851502,54716523.39152028,156393104.64818987,231555909.30633232,369433726.64400196,934852979.1054432,1517689946.118404,135990926.39189354,296865661.96044004,432856588.35233355,152277251.97556052,0.03850463233843754,0,0.054299953250260775,0
Office Equipment/IT Services Co 46,LIVE046,Office Equipment/IT Services,2025,0,0,1621628195.082494,1139712019.389663,283444526.26576835,55673465.42207085,91313091.69311485,235395113.39458048,353650484.0145923,1043979978.2327313,1623926924.0579984,197563820.49920413,172773198.49035364,370337018.98955774,78352774.09510316,0.020103355631823548,0,0.029591341200552294,3
Office Equipment/IT Services Co 46,LIVE046,Office Equipment/IT Services,2026,0,0,1819539040.6088111,1339981421.7140357,244331841.77162203,43816691.759380035,145879891.55884477,251367343.5184799,448509696.98989433,1166276329.610154,1978561003.904749,229809346.94676343,451394637.3615404,681203984.3083038,138790559.48605004,0.009736015458848066,0,0.025493082588031037,0
Infrastructure Finance Co 47,LIVE047,Infrastructure Finance,2022,1,0,2142479967.481063,1480686136.7376935,236157743.8085209,79342627.03840284,241084639.54877955,310417635.7482937,527071352.132012,1285487980.4886377,2070872540.2642977,239374777.15722638,387035286.1744011,626410063.3316275,215030946.17151037,0.007844971411543049,0,0.0,0
Infrastructure Finance Co 47,LIVE047,Infrastructure Finance,2023,1,0,2343547458.2538257,1714751162.8650465,310636929.52276087,51575637.88900376,163040970.5901334,345134419.32440263,594536896.325001,1441229992.8159883,2432458029.3612857,312278923.5399723,301343332.199581,613622255.7395533,151875146.50262207,0.0038177273048160786,0,0.1723158929455162,0
Infrastructure Finance Co 47,LIVE047,Infrastructure Finance,2024,1,0,2496048842.4581904,1825698000.682468,247578049.91122004,56202777.02136037,274058628.5721466,375617954.02209526,559306024.9231945,1609269334.7233775,2375478426.962492,287339715.40896195,437519723.50465494,724859438.9136169,246076231.28877023,0.022213752539762283,0,0.06975865714077432,2
Infrastructure Finance Co 47,LIVE047,Infrastructure Finance,2025,1,1,2894437721.1518598,2000195590.234779,269564518.3716219,91038070.87315845,332275968.09134346,603170441.6235992,732081801.0780803,1797673370.338678,2754029168.279164,293953947.3013255,428706532.0949041,722660479.3962296,202235970.58969283,0.043127416839746524,0,0.10495919968926554,3
Infrastructure Finance Co 47,LIVE047,Infrastructure Finance,2026,1,1,3127635995.484838,2192972989.5277495,271884512.24974465,91323779.30750512,401086184.0883744,623829566.8580831,830934358.485177,1999846615.8498359,3301578032.5704627,296796028.3011612,512033939.79126906,808829968.0924304,140609016.26485175,0.0167548166789375,1,0.2631554901183098,9
Private Banking Co 48,LIVE048,Private Banking,2022,0,0,989884584.8199373,650459472.6108731,112697810.30444235,28122485.273220815,139715476.8516407,181471349.89303514,287618664.02374506,593930750.8919624,1037648044.3136553,132386247.10262942,296914161.82088244,429300408.92351186,134640511.69315606,0.018869596291286157,0,0.12543598116612892,4
Private Banking Co 48,LIVE048,Private Banking,2023,0,0,1108797618.8120604,786835383.6495667,133170728.6959115,34347118.0361331,107816183.08049221,143201553.80623716,234402596.82036513,667188554.3593243,1035819803.3498756,118778303.58491257,240036253.29366222,358814556.8785748,100968310.17879231,0.021963946050101883,0,0.0,0
Private Banking Co 48,LIVE048,Private Banking,2024,0,0,1270469998.1895921,866946201.5191007,167573784.75200656,33511353.394757178,139294623.6277559,202828046.88734373,312261582.34209013,750727710.8995837,1246936995.8951616,154798564.7754058,239962526.85440186,394761091.62980765,131980489.14799257,0.005565532030631603,0,0.0018684762457024384,1
Private Banking Co 48,LIVE048,Private Banking,2025,0,0,1424111556.2423506,1003938890.1492155,154767052.96211,41462911.21955375,152964228.8787103,225032077.42577058,378810582.7859777,844455120.0386888,1413743458.8169274,187187949.3741506,309308004.28982586,496495953.66397643,155911139.85409293,0.027134604624444877,0,0.0794367811440573,1
Private Banking Co 48,LIVE048,Private Banking,2026,0,0,1708297669.373893,1183255495.240776,241331516.80150852,45679242.7453729,154382322.2936297,287516053.6401986,430189436.33741635,955203657.1085441,1637806242.4669833,201784162.58608645,146151268.38597944,347935430.9720659,143951091.77706903,0.01842682167151534,0,0.041985352858849044,6
IT Services Co 49,LIVE049,IT Services,2022,0,0,2915304943.230305,1943836943.5621777,400015843.529628,88594028.7625101,319395850.365005,465296787.1879066,709117147.7238125,1749182965.938183,2745494207.5480456,324105266.6761713,652692325.4951344,976797592.1713057,361595418.6975907,0.02061610346189476,0,0.011732224243984783,0
IT Services Co 49,LIVE049,IT Services,2023,0,0,2931374594.044607,2003422619.0285625,248309938.00130218,96007576.06241417,420733667.0743691,456141722.1590162,782400235.1424787,1948227184.6185591,3185366140.815915,306145502.0643424,931785266.0752805,1237930768.139623,387859915.3192129,0.027757523004499095,0,0.0,5
IT Services Co 49,LIVE049,IT Services,2024,0,0,3197435923.506494,2097316807.6454713,385600143.2746384,104856250.60262184,431595945.24336463,546577518.0403079,814610228.1267084,2166545796.332441,3402377575.2947173,455758880.6179058,846283188.5802886,1302042069.1981945,385626643.77860266,0.012664236564989594,0,0.017720169877116394,4
IT Services Co 49,LIVE049,IT Services,2025,0,0,3498552078.577558,2553941420.007795,444785804.32438934,118020974.66594489,257942015.35015476,538475433.0523933,873366941.7626948,2406469774.151292,3702051122.704367,490999207.90528053,598525330.4751744,1089524538.380455,252262582.38857576,0.019286839328740653,0,0.0,0
IT Services Co 49,LIVE049,IT Services,2026,0,0,3812025538.8094363,2510271548.40259,472817538.7094562,95126231.79533978,510193600.41747737,873262348.1612632,1276202889.3406107,2669265144.3163023,4473743315.346656,565706718.425669,482932500.7324415,1048639219.1581104,488533643.6106844,0.039944284946810724,0,0.0441900357820123,0
Housing Finance NBFC Co 50,LIVE050,Housing Finance NBFC,2022,1,0,1024354928.1759813,705948604.7458634,150338347.45395276,36120921.34371266,92732470.36535852,136691304.20827097,250051583.74367154,614612956.9055887,976970581.3790802,118301377.58780575,210251418.18767685,328552795.7754826,79656494.73006816,0.009757376656411366,0,0.04529394677160907,3
Housing Finance NBFC Co 50,LIVE050,Housing Finance NBFC,2023,1,0,1152443120.0484724,770009983.9209613,152285065.49387902,34997718.78217893,125421230.82366984,172615763.49504915,297308624.3913744,690673501.61518,1172486784.256262,89892822.48131584,188437560.23438337,278330382.7156992,131235834.85519427,0.020792150478041393,0,0.0,9
Housing Finance NBFC Co 50,LIVE050,Housing Finance NBFC,2024,1,0,1240542505.1690712,869456857.0916405,158400752.87445262,39694412.3637786,114454002.47162811,251127360.84961644,400072001.82044196,773420831.9220891,1390163650.554542,163163325.37220788,208293961.80840564,371457287.1806135,120428777.84588836,0.011568673419882507,0,0.06416433990753229,0
Housing Finance NBFC Co 50,LIVE050,Housing Finance NBFC,2025,1,1,1379060520.2072895,1036633164.3520865,172707335.14008695,32378833.191373743,98972049.1298953,333696983.9884732,449570088.5250905,863773420.2593013,1613983098.3074021,161397496.91923124,391390032.24862057,552787529.1678518,65296315.03163767,0.06884564565140792,0,0.05170888578622872,2
Housing Finance NBFC Co 50,LIVE050,Housing Finance NBFC,2026,1,1,1523193923.2610283,960996787.6004231,183575591.18168762,41333122.73419158,257615961.05139834,327464461.91708404,437735949.0599258,962719728.109931,1612610226.8700736,144646691.0014546,264305366.53906366,408952057.5405183,94562414.4855464,0.09374514623563082,1,0.26771459128782676,3
FMCG Beverages Co 51,LIVE051,FMCG Beverages,2022,0,0,1022394005.2097806,745073488.9638934,151487073.72521603,17691465.392149527,77850648.01681377,155192442.7549744,292036100.6867626,613436403.1258683,1036927904.1661206,108781308.10103899,200625109.5893159,309406417.6903549,76535578.58921684,0.015581442177071306,0,0.0,0
FMCG Beverages Co 51,LIVE051,FMCG Beverages,2023,0,0,1119034917.2219691,740308722.275304,135957746.82744393,36094959.622556016,137836530.5350593,216590762.56502378,324282389.1036806,687791241.0807428,1165044476.4746583,158816621.7105951,190929797.98879668,349746419.6993918,124386691.71389519,0.02010246684016898,0,0.05001350520440899,2
FMCG Beverages Co 51,LIVE051,FMCG Beverages,2024,0,0,1276424222.59323,813401243.0746433,161754814.84016082,23115698.274352197,193681719.94979674,205337088.88600612,339258173.2092272,772246189.4428267,1301869826.20952,151827799.71164304,300279153.1835563,452106952.89519936,175598342.66011587,0.010523136643608244,0,0.20118907263111957,0
FMCG Beverages Co 51,LIVE051,FMCG Beverages,2025,0,0,1404602812.6888473,979002138.3868247,126536165.6185327,42956043.69751862,162203408.0268238,276462393.64446104,432890467.2528842,865643715.760554,1434589425.9811661,220154499.96578947,201424868.91114402,421579368.87693346,173928259.50186032,0.03021543865981486,0,0.07886663708923401,0
FMCG Beverages Co 51,LIVE051,FMCG Beverages,2026,0,0,1537855502.8722854,1069505153.6995419,170058478.6890627,46358958.410370894,168166827.91596264,290231639.19547874,429106130.2393233,968505802.3769848,1602439188.4946573,195567840.9861323,248878328.62650394,444446169.6126362,129418828.91518936,0.02407129803208276,0,0.07595514989784109,1
Jewellery Retail Co 52,LIVE052,Jewellery Retail,2022,0,0,851217949.4642282,605112393.1154853,94521515.36238217,33855885.25793402,82129883.88320328,129900953.70923631,204869903.29477233,510730769.6785369,787450113.19594,118638340.51864451,175141099.06642297,293779439.5850675,76846199.1115682,0.018627732981637442,0,0.08680721311305276,0
Jewellery Retail Co 52,LIVE052,Jewellery Retail,2023,0,0,894986474.3260978,642328606.4242122,87058863.05859499,34776978.46462678,94686729.49182819,116101912.26824264,203231607.94904184,570802016.4851979,895596767.5911772,83692293.6577928,266205492.2068936,349897785.86468637,92319863.6004902,0.024748163228630916,0,0.015399252538389308,4
