company,ticker,sector,fiscal_year,is_fraud_case,label,DSRI,GMI,AQI,SGI,DEPI,SGAI,TATA,LVGI,beneish_m_score,cfo_to_ni,cfo_divergence,related_party_pct_revenue,related_party_yoy_change,auditor_changed,promoter_pledge_pct,results_filing_delay_days
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2016,0,0,0.7631027336413312,0.9331622060405137,0.8606796912258697,1.0556694642056481,0.8943044741296354,0.8312266694178314,0.019512774203371958,0.9843490479939385,-2.6265719237452942,0.8612957620049568,0.019512774203371958,0.0222946036445843,-0.0184725096140059,0,0.0238793784284488,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2017,0,0,1.1560610497729464,0.950501975003838,1.393685999481494,1.076362034453182,1.3575037926597613,1.092430214044478,0.01749257286691787,1.1983089045439166,-2.09317903688543,0.8592983179664216,0.01749257286691787,0.0332847881079173,0.010990184463333004,0,0.0171756946590638,8
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2014,0,0,1.1891026775459215,1.082108311129406,0.8643609637130856,1.0693593388236708,1.1104964372381496,0.7860258046770808,0.010342187954922649,0.8596362468930403,-2.1118012922256364,0.8919084477850912,0.010342187954922649,0.0236970592563913,-0.0037910796034333998,0,0.0834208842643004,0
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2015,0,0,1.0607964597361632,0.9128554066855045,1.172927087692312,1.0891104608182998,1.1775166884830843,1.1315736130160416,0.006191737045128848,1.3648815450125393,-2.4132918976833126,0.9317976467709423,0.006191737045128848,0.0225519335175601,-0.0011451257388312014,0,0.0301111043029895,3
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2016,0,0,0.7821805157385973,0.9276660499556628,0.7779576161052658,1.1412472482089497,0.7025259198034324,1.094800676008265,-0.018580944465380517,0.5874265790151729,-2.6848427948224938,1.1637410703805346,-0.018580944465380517,0.0173652274982096,-0.0051867060193505,0,0.0,0
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2017,0,0,1.176200498066201,1.0891781491844386,0.9294777057673956,1.1521057767046226,1.145696854914397,1.112228005883221,-0.003397008132911304,0.9120690709658101,-2.1533113990156303,1.0351367591086407,-0.003397008132911304,0.0268861170097888,0.0095208895115792,0,0.0988332684989065,2
Ricoh India,RICOH,Office Equipment/IT Services,2012,1,0,0.6491085852499446,1.007832768262463,1.2105925015845158,1.0629519873342628,0.7492321632123361,1.2743711863499982,0.001373122885307391,0.6763689605781246,-2.621229809996638,0.9741241845450322,0.001373122885307391,0.0301551521648292,0.0071859934574681,0,0.0,1
Ricoh India,RICOH,Office Equipment/IT Services,2013,1,0,1.1190527429829922,0.8641916636218363,0.7594115612477539,1.0788957628900693,1.6615532003989657,0.7637314512550493,0.008270159904213044,1.3328187122139992,-2.4224198190934354,0.9256458589714666,0.008270159904213044,0.0159035107163199,-0.014251641448509302,0,0.0546177019127229,0
Ricoh India,RICOH,Office Equipment/IT Services,2014,1,1,0.7958154328960564,0.9616718641063694,1.3334979431044027,1.0958422134459418,0.7241979121617884,1.036115832781068,0.030606543545396884,0.8605186472390313,-2.316973377817495,0.7260143389788977,0.030606543545396884,0.0104486120101943,-0.005454898706125599,0,0.0741991146975763,1
Ricoh India,RICOH,Office Equipment/IT Services,2015,1,1,1.3512005117851447,0.8975454862046354,1.1934977577264334,1.157315383745122,1.3148433737619183,0.6536952831857352,0.1125833365414777,0.9425597825258001,-1.3511613139531802,0.28781983870213323,0.1125833365414777,0.124226639882617,0.1137780278724227,1,0.1319432411510558,0
Satyam Computer Services,SATYAM,IT Services,2005,1,0,0.8527235967204028,0.8741463043718721,1.0986946291069277,1.0684006357503801,1.11381190348189,0.9489701516131327,0.0017245518468436204,0.9539292541335818,-2.5360592302476848,0.9844656802406305,0.0017245518468436204,0.0414164760087046,0.0177289681678797,0,0.0296792491807692,0
Satyam Computer Services,SATYAM,IT Services,2006,1,0,0.9476795370661034,1.0831513084387177,1.030380541411104,1.1400180478322584,0.7443001054050458,1.1377167379668416,0.0021791038778706,0.8501388865481954,-2.3409532533125015,0.9685729058453376,0.0021791038778706,0.0211668580914072,-0.0202496179172974,0,0.0609344298364506,4
Satyam Computer Services,SATYAM,IT Services,2007,1,1,1.029817812788598,0.8657761069958813,1.0174699908848568,1.1820286589748983,1.211753508733466,0.9205113055508414,0.04114807997658217,0.994052506617649,-2.121509982121512,0.6684693225950419,0.04114807997658217,0.009126210191396,-0.0120406479000112,0,0.098413917729574,0
Satyam Computer Services,SATYAM,IT Services,2008,1,1,1.247937063862581,1.122203831861023,0.8295700971346092,1.004451832118577,1.023575321983114,0.7526748375098916,0.05133372965441241,1.0204008503201432,-1.9734863915569862,0.4937181859551606,0.05133372965441241,0.0569965008371413,0.0478702906457453,1,0.1734470343593556,18
Sintex Industries,SINTEX,Textiles/Plastics,2015,1,0,1.0385111390187398,1.1769526994133614,1.0148991939356573,1.0395484238142982,0.6964809433655361,1.1738003651393918,-0.0025085759733500003,1.1028045186591964,-2.419995317317945,1.0383596020164454,-0.0025085759733500003,0.0242896539112719,0.0185101715726733,0,0.0328577673545081,3
Sintex Industries,SINTEX,Textiles/Plastics,2016,1,0,0.9644745446808579,0.8545563493541913,1.3406065588414307,1.1445235007218144,1.2518547033377374,1.1931761342267453,-0.004245184580621912,0.7960141496768303,-2.280380503819015,1.04666102603844,-0.004245184580621912,0.0423409308079773,0.018051276896705402,0,0.1000916984774704,6
Sintex Industries,SINTEX,Textiles/Plastics,2017,1,1,0.8684118338030264,0.9660365622382775,1.0259612447048447,1.1614374095161952,1.40132342449988,0.5717951620209052,0.07351574525171772,1.0181973270657243,-2.0066702238580154,0.47556073163739676,0.07351574525171772,0.0638030234104426,0.021462092602465295,0,0.0934880593582478,0
Sintex Industries,SINTEX,Textiles/Plastics,2018,1,1,1.703274102555203,1.1422704117197846,0.9030297810771326,1.1217835643654503,0.6899696151693185,1.2651022642288785,0.06796939191736037,1.012751691967122,-1.4558061794868389,0.30167372462783665,0.06796939191736037,0.0818981700320185,0.018095146621575908,0,0.1137229818268112,7
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2015,0,0,1.1679982440136725,1.1764184546294638,1.198318079945334,1.1160616318306105,0.9695599426445554,0.785087215450766,0.002623032564056783,1.0573864113101032,-2.021672986356834,0.9551309441902522,0.002623032564056783,0.0132614831181943,-0.017613063083290297,0,0.0369367804479373,2
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2016,0,0,0.9495023603290677,0.9362473258213174,0.7162515029051841,1.1320101497213482,1.1896207763924656,0.5766319098134078,-0.0014602364253893778,0.7809821355606978,-2.397588483503983,1.0111291524401431,-0.0014602364253893778,0.0368755303948663,0.023614047276672004,0,0.089106411954737,0
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2017,0,0,1.385465602550848,1.0202390890610802,1.0247360192501842,1.1924719661092644,0.8653013008202635,1.5206574902830396,0.00942442179736209,0.6448072371073746,-1.8778055967610374,0.900283042593778,0.00942442179736209,0.0147558510702895,-0.022119679324576803,0,0.0,2
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2018,0,0,0.8767812061022991,0.9822585640368439,1.2940959837499528,1.1475768168719274,0.9806621815014697,0.5978911175844915,0.021052681312842228,1.767352751424496,-2.4377554456945756,0.8270982148764604,0.021052681312842228,0.0052279203653896,-0.0095279307048999,0,0.020805653045389,1
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2015,0,0,0.9095710081519602,0.9646044004851045,1.2060946428721357,1.1350084772231785,1.3378097743712234,0.8057254696281939,0.01635922820611799,1.0218376913018838,-2.236526504643291,0.8501897760684964,0.01635922820611799,0.0270966186563787,0.0150534070730846,0,0.1335560614281623,3
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2016,0,0,0.8208333937797119,1.0644032404368053,1.2023481502895423,1.0988311632315326,1.4521871286899064,0.7466103080523122,-0.00672105336255662,1.3086413603714726,-2.477711303163062,1.0482715494667507,-0.00672105336255662,0.0200799402954881,-0.0070166783608906005,0,0.0442332502596332,5
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2017,0,0,1.432680641716213,1.103984076480976,0.6326229490326972,1.0713994910088196,0.6622300750230455,2.3166552248638337,0.0017248752296624894,0.9374426308570275,-2.3485434889896375,0.9585724058271458,0.0017248752296624894,0.0072074602782473,-0.012872480017240801,0,0.0763101009061947,0
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2018,0,0,0.816428701932874,0.8932086730526255,1.745278708825097,1.0988761482804836,0.8262293335963914,0.6484695750862082,-0.003038885860950273,0.8758008650231064,-2.249107515575624,1.0282874290931971,-0.003038885860950273,0.0146170090468335,0.007409548768586199,0,0.0481122482775734,0
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2015,0,0,1.3071615172847935,1.2107258940090666,1.2793137391195117,1.187634677567275,0.7837228298319429,1.1265530050560448,0.007030346561441962,0.7912291611726511,-1.7514111846483469,0.9100849960030443,0.007030346561441962,0.0288934625377234,0.0278533145291841,0,0.098737590754329,5
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2016,0,0,0.9015181433202275,0.7774906951940783,0.8696719163531104,1.1388490149119914,1.042850815486731,1.2430446572778568,-0.007437906110081784,0.9555351963524985,-2.6740252547419217,1.0652650078403407,-0.007437906110081784,0.0195820277212448,-0.0093114348164786,0,0.1001738145438832,5
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2017,0,0,0.8772052134816344,1.113198874309611,1.5280701556173522,1.1684719667018924,1.1268219465686258,0.9312725852353348,0.0006329976025582994,1.010679232962235,-2.14370953499529,0.9936703070191316,0.0006329976025582994,0.0096337710083539,-0.009948256712890898,0,0.0755353974606757,0
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2018,0,0,1.166001734368649,1.0420483788133328,0.8370321717823097,1.0761559145529067,0.9517635872088808,1.0729424340956362,0.005358540733913423,0.9025112503522699,-2.264126640092796,0.9250185444314677,0.005358540733913423,0.0041439662539974,-0.0054898047543565,0,0.003977212187535,6
Vakrangee,VAKRANGEE,Retail/E-Governance,2014,1,0,1.1372850715418557,0.9731517994870225,1.2110627634441267,1.1836860263427305,1.211222095253493,0.7097792733872532,0.01109384149840622,1.0279182956726083,-2.001768984505558,0.8842486582765566,0.01109384149840622,0.0357537664943554,0.004793124163783604,0,0.0469491324485795,2
Vakrangee,VAKRANGEE,Retail/E-Governance,2015,1,0,1.2321246525203569,0.9663593830776641,0.6325406667310011,1.1869798414805028,1.1384724248450095,1.031378547083706,0.005492421474382362,1.1659023043328032,-2.283898912135744,0.9551671725554578,0.005492421474382362,0.0257224242018727,-0.010031342292482703,0,0.0,0
Vakrangee,VAKRANGEE,Retail/E-Governance,2016,1,1,0.7420084835240777,1.0388234389661273,1.3699697303966438,1.0667346237496114,0.8682131120672459,0.7999945563711405,0.058075162524747745,0.9240826305037996,-2.1720542544483865,0.5476456857869332,0.058075162524747745,0.0251410957271714,-0.0005813284747012981,0,0.0499040799995472,2
Vakrangee,VAKRANGEE,Retail/E-Governance,2017,1,1,1.2060043260111657,0.8948043897915056,1.2929394887459669,1.2026417596068846,0.7986519661341989,1.2526047671379468,0.04641288757730024,0.7696676695561351,-1.8210337700500634,0.5554705582148215,0.04641288757730024,0.0734142810577855,0.048273185330614095,0,0.2766054615347828,22
Yes Bank,YESBANK,Private Banking,2016,1,0,1.2353652217565017,1.171718976519296,0.9815432056344097,1.207805205802357,1.3501003916852197,0.9431806474784141,0.0049063692890240216,1.3435410271686716,-2.034237218033125,0.9379001882602898,0.0049063692890240216,0.0243259445172615,-0.0101253150520038,0,0.0530958241839979,2
Yes Bank,YESBANK,Private Banking,2017,1,1,0.9339561919643263,0.8388132114343672,1.2372851680514088,1.1009477001744556,1.1330038365045398,0.7330983595201447,0.07126178757518903,0.8208270048313955,-1.9867323744620893,0.5054674462450608,0.07126178757518903,0.0817328924959873,0.057406947978725795,0,0.0747278327661426,4
Yes Bank,YESBANK,Private Banking,2018,1,1,1.1167547279545187,1.1786126475311223,0.937504316811461,1.1304469089363391,0.7701374741295399,1.2247996436570785,0.08183070299257963,0.9889621328130925,-1.8657722729340869,0.24320321580267332,0.08183070299257963,0.0332283198356372,-0.0485045726603501,1,0.0186828525810045,7
Yes Bank,YESBANK,Private Banking,2019,1,0,0.7822894202535782,0.9969690525815486,1.0483104014683498,1.1056797471097939,0.6395698400827459,0.9918263633711916,0.01822190402933778,1.0454696788546691,-2.5377622359110354,0.8219835320765218,0.01822190402933778,0.0123802554168974,-0.0208480644187398,0,0.0574313547651415,3
