company,ticker,sector,fiscal_year,is_fraud_case,label,revenue,cogs,sga,depreciation,net_income,receivables,current_assets,ppe_net,total_assets,current_liabilities,long_term_debt,total_liabilities,cfo,related_party_pct_revenue,auditor_changed,promoter_pledge_pct,results_filing_delay_days
Jewellery Retail Peer 3 (matched to PC Jeweller),PCJEWELLER_PEER3,Jewellery Retail,2017,0,0,1293064615.673863,878937140.027918,169658590.55089843,37126980.71973508,146936598.29836133,274414514.42508036,426330926.61014104,776046504.9743941,1358246937.608192,133042734.20028254,279031605.83014995,412074340.03043246,159880329.93117207,0.0008443483553100574,0,0.06391664697852521,0
Jewellery Retail Peer 3 (matched to PC Jeweller),PCJEWELLER_PEER3,Jewellery Retail,2018,0,0,1414941775.976486,1017385485.859619,159480113.25573593,39473279.16791695,129749299.41172604,209494650.62008396,373058230.109194,870074988.9224502,1487332593.866184,193653864.23080277,182887287.03385854,376541151.2646613,126364588.11147901,0.026759788558069236,0,0.0,2
Vakrangee,VAKRANGEE,Retail/E-Governance,2013,1,0,842223258.0875199,612681012.3239214,117585708.11185971,29353577.599677652,52057664.83379947,132944372.8850009,226504091.14489615,505333954.8525119,863999862.0523828,121218489.7534479,176057232.1543271,297275721.907775,48755651.028871015,0.030960642330571803,0,0.07901979824293018,4
Vakrangee,VAKRANGEE,Retail/E-Governance,2014,1,0,996927901.6590444,717725881.060691,98790315.57224777,27077946.824779876,99507311.76499355,178968178.89169398,275567894.7770525,570340368.5810394,1038243141.453366,146916654.62330323,220283991.07017526,367200645.69347847,87989206.91690257,0.0357537664943554,0,0.046949132448579595,2
Vakrangee,VAKRANGEE,Retail/E-Governance,2015,1,0,1183333322.678743,840389304.1756027,120941627.85535583,26810549.795902234,138906988.43387946,261742236.72956267,354371827.77370834,646617245.7724078,1133851994.4879959,154073281.54892752,313471155.8138214,467544437.36274886,132679395.39058231,0.025722424201872745,0,0.0,0
Vakrangee,VAKRANGEE,Retail/E-Governance,2016,1,1,1262302626.7380862,910144363.0496833,103209395.21192707,34974967.67552404,157468209.27410275,207175822.44205248,301889510.04762375,727751785.7921683,1226538518.7031095,155712576.61086768,311654940.2395985,467367516.8504662,86236785.4575563,0.02514109572717146,0,0.049904079999547296,2
Vakrangee,VAKRANGEE,Retail/E-Governance,2017,1,1,1518097852.1766844,1044787440.7235075,155478224.76246402,50208822.734143816,173431594.35678488,300485982.41512346,492040726.3308565,824269929.8678286,1661078503.2267888,233943778.09965342,253215227.2131479,487159005.31280136,96336144.52944978,0.07341428105778558,0,0.2766054615347828,22
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2013,0,0,3808146432.7048855,2908833940.378554,379434752.91700816,124359272.19582061,271203049.1878298,757892998.5128251,1042050059.9910895,2284887859.622931,3895025777.6235967,480164272.9284278,635615017.1103153,1115779290.038743,258257480.69964308,0.00400050665915655,0,0.1204953108637514,0
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2014,0,0,4048870640.6735563,2587463153.8725567,483234790.1471246,142278398.7101293,566180344.3890598,600526118.0962741,1015059529.7678857,2555878027.4452972,4216894220.641783,422357251.8519249,817013890.4002031,1239371142.2521281,510237248.2819594,0.04299664069614839,0,0.045513461504419074,6
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2015,0,0,4616499937.315704,3258642670.4583306,577920020.0957373,107994612.34986307,441900634.6423562,885075721.6946864,1367221385.0108104,2863379365.1344414,5114714089.563906,613138510.4196471,1439127445.9295413,2052265956.3491883,417718339.4464147,0.043902227106518046,0,0.02573018985429385,0
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2016,0,0,5069919864.923212,3732990034.8536096,844752549.5499527,172870263.58108926,211794416.78457165,880918063.7933358,1587272224.767624,3202776739.3346353,5315115291.052087,581483294.1007731,940105334.1987631,1521588628.2995362,167763498.2359213,0.03060327204779694,0,0.03648017220983208,4
Retail/E-Governance Peer 1 (matched to Vakrangee),VAKRANGEE_PEER1,Retail/E-Governance,2017,0,0,5117355009.461318,3219874784.743087,577929133.6166657,142744703.65608868,807210581.1075299,760775366.7338533,1207933777.8827486,3554727791.98774,5692565205.530239,652835237.9477905,556525592.8687716,1209360830.8165622,687718113.9294446,0.0350123586382721,0,0.07009641415394063,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2013,0,0,1744021724.5576696,1206533984.2006252,205800333.401997,57307325.92626116,169710838.13392377,317118386.8565392,508501001.7552252,1046413034.7346017,1823795712.0620341,205938145.22884223,288629244.7806713,494567390.0095135,160247780.90983403,0.03259705852880406,0,0.04404857466999374,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2014,0,0,1936787516.0560925,1384352601.7293375,240194588.8939346,54486539.24762239,181527012.53881624,344321433.0848061,593142828.9753417,1174644801.5794444,2116168760.3167982,196226050.7976572,327632183.57761794,523858234.37527514,171350296.33128285,0.015488246427605854,0,0.0,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2015,0,0,2206832510.315727,1576197874.2752826,235166792.55614388,62720502.78715799,245874511.00334263,462190574.2171701,690399485.4124054,1320225771.1426141,2322446335.70074,265002312.83396885,494273709.91378963,759276022.7477585,242142213.7637119,0.04076711325859024,0,0.007733976751121571,4
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2016,0,0,2329685693.7566094,1616260177.7756963,206359004.56359166,78868000.44690734,318314713.520244,372333448.9167008,524911355.47513497,1476316828.964723,2262702336.4932995,328393873.52296704,399772381.4025568,728166254.9255238,274163113.7388081,0.0222946036445843,0,0.02387937842844884,0
Retail/E-Governance Peer 2 (matched to Vakrangee),VAKRANGEE_PEER2,Retail/E-Governance,2017,0,0,2507585232.968336,1699691972.3478885,242647319.64599088,63876154.80022908,344794007.2343451,463309487.03620523,680714031.3532124,1645985595.4820817,2773353990.979715,261584155.2431539,807907047.2263646,1069491202.4695185,296280910.46137494,0.03328478810791731,0,0.01717569465906381,8
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2013,0,0,3942964653.7101398,2768440129.9561706,476677478.9119049,133239735.62505141,387653688.0292496,566763787.7228081,979601645.5984092,2365778792.2260838,4080603262.0447116,600590990.0349723,975168167.2719326,1575759157.3069048,377180549.4719852,0.02748813885982477,0,0.016662457489657216,1
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2014,0,0,4216446075.09658,3055759334.9283566,400668411.41710186,133525339.35772651,431826372.0882351,720684393.7340581,1162790930.9530795,2647574459.7476954,4513240626.625146,502374109.5403634,995822036.2901131,1498196145.8304765,385149589.24188495,0.0236970592563913,0,0.08342088426430047,0
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2015,0,0,4592175527.863948,3207382206.6081805,493787219.66698396,125676210.00092946,477377223.2105243,832624352.0533681,1341201716.7043304,2956610469.933324,5258338615.417308,533680074.212975,1848769392.090816,2382449466.303791,444818973.20961344,0.022551933517560165,0,0.03011110430298959,3
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2016,0,0,5240807684.467212,3537186465.067396,616956643.9740776,203781465.67361352,610917557.8370538,743251587.4633445,1311197819.2269871,3307349168.254684,5383595813.4893875,565143573.1858832,867707944.0484185,1432851517.2343016,710949852.6715552,0.017365227498209648,0,0.0,0
Retail/E-Governance Peer 3 (matched to Vakrangee),VAKRANGEE_PEER3,Retail/E-Governance,2017,0,0,6037964807.872651,4235916309.510118,790570903.0359683,197888153.60471752,580765143.1428932,1007185717.600402,1505189874.1095982,3708467883.695957,6007111003.239938,613733887.1066887,844483012.4187391,1458216899.5254278,601171348.0762002,0.02688611700978888,0,0.0988332684989065,2
Sintex Industries,SINTEX,Textiles/Plastics,2014,1,0,2048521990.3561656,1410610810.7008526,205382555.04747555,46111822.59910111,249005940.67826983,356036867.2438426,504843869.54436636,1229113194.2136993,1980941253.4419956,216191354.70553717,360798233.99109346,576989588.6966306,209422943.77330962,0.005779482338598674,0,0.008908235179622304,2
Sintex Industries,SINTEX,Textiles/Plastics,2015,1,0,2129537806.223681,1566100072.7661388,250612377.69527617,75157275.39600313,146144720.08652043,384371213.12988025,579510626.7436872,1372463480.3512945,2234755239.1795044,305098703.2258146,412736712.82443476,717835416.0502493,151750773.38584417,0.02428965391127199,0,0.03285776735450817,3
Sintex Industries,SINTEX,Textiles/Plastics,2016,1,0,2437306064.8985796,1682683239.1212833,342240805.61143154,66436752.421464965,235955534.25646493,424293461.10788697,618050558.2332124,1535502688.0067625,2593509685.8007455,315208446.68078285,347929040.46310383,663137487.1438867,246965461.58431983,0.04234093080797731,0,0.1000916984774704,6
Sintex Industries,SINTEX,Textiles/Plastics,2017,1,1,2830778442.2139187,1923517563.9073324,227283587.81902656,52386429.04068454,407824771.1593592,427944926.66508406,685259113.8598564,1717701645.7206068,2909299550.38391,247613498.06124997,509805331.3116047,757418829.3728547,193945446.55239874,0.06380302341044264,0,0.09348805935824782,0
Sintex Industries,SINTEX,Textiles/Plastics,2018,1,1,3175520730.8356066,2284531757.0918307,322554260.07462406,86215195.2125441,336238896.7821064,817676465.6797115,987870611.1033553,1923756133.092703,3454561675.5050178,200915367.83680773,709927759.4350512,910843127.2718589,101434440.35701275,0.08189817003201857,0,0.11372298182681126,7
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2014,0,0,1870044787.0151424,1254277003.375631,339918497.03444046,60925670.90943418,151356125.46175998,261470934.58913183,431873094.4679984,1122026872.2090855,1806009908.773597,248626717.28376877,345473932.49333,594100649.7770988,145461996.1588994,0.030874546201484644,0,0.09315753693520695,1
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2015,0,0,2087085236.5924466,1502909771.8732285,297838531.02928996,70688441.38980378,129321631.70847483,340842535.3988507,582060739.1465509,1260041940.2049804,2212149246.6570835,262300948.86376017,507162593.6115873,769463542.4753475,123519092.19793963,0.013261483118194393,0,0.0369367804479373,2
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2016,0,0,2362601671.1562304,1656279167.4308124,194415046.63624662,66182576.17788178,304345531.9211622,366353341.1498609,625672092.8289387,1415973281.9689412,2319561243.8745008,206583895.43086722,423532191.11926806,630116086.5501353,307732639.7403892,0.036875530394866386,0,0.08910641195473701,0
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2017,0,0,2817336259.936704,1991775081.4292202,352540858.13975257,87021757.2638586,272887562.0361998,605262939.2465897,933520419.5506382,1599319293.4248447,2887340781.7833505,318631892.043413,187126003.64753994,505757895.6909529,245676044.6359483,0.01475585107028957,0,0.0,2
Textiles/Plastics Peer 1 (matched to Sintex Industries),SINTEX_PEER1,Textiles/Plastics,2018,0,0,3233109777.236024,2268603175.7653346,241887443.73905316,100477097.93018965,394179126.32036006,608999702.8602853,914000718.0403345,1808954361.0893912,3237320395.7470765,396036373.0197086,606161669.7463688,1002198042.7660773,326024851.7211326,0.005227920365389684,0,0.02080565304538905,1
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2014,0,0,429835833.9143901,297972604.2073463,54373241.95056696,16932048.32046998,39154010.25147933,79382112.15978238,118062023.18614721,257901500.34863403,420461111.1116863,47188800.096069954,61519716.74960602,108708516.84567598,31788023.68346591,0.012043211583294135,0,0.0,3
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2015,0,0,487867315.307127,332709528.8858187,49724614.589464545,14001234.242419409,53678581.205394596,81951775.02417609,138787711.224912,290031911.12444943,491563548.6824608,68807389.97482151,61059764.75406716,129867154.72888866,45636980.93468904,0.027096618656378763,0,0.13355606142816237,3
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2016,0,0,536083809.5815753,375907473.7149257,40794007.83844542,10661508.675043108,74633632.7043211,73917002.78870319,128228002.85852244,325537058.9372617,536029235.0958981,74455778.28251627,110866987.88296218,185322766.16547847,78236313.79729104,0.020079940295488135,0,0.0442332502596332,5
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2017,0,0,574359920.7237687,418911261.2954429,101253306.80963555,18308461.8987673,25086424.578524403,113460626.45898652,180000308.41418895,364021166.74156797,602519068.5185851,85045133.26551667,110233979.22829783,195279112.4938145,24047154.36183738,0.0072074602782473355,0,0.07631010090619479,0
Textiles/Plastics Peer 2 (matched to Sintex Industries),SINTEX_PEER2,Textiles/Plastics,2018,0,0,631150417.411619,439908628.9231867,72151865.9730006,25009375.689040035,73299378.4914435,101791657.9705689,160192726.0299122,406499322.614396,682306301.2323068,71586091.82027654,122087206.37472099,193673298.19499755,75372829.46309564,0.014617009046833506,0,0.048112248277573474,0
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2014,0,0,908201285.9204417,629301999.6393421,91852573.18763489,26211753.77068652,115577702.41691788,119652957.88186274,186586863.98046303,544920771.552265,830106582.6613888,117910911.79349436,251683938.5306513,369594850.3241457,122396400.77451462,0.0010401480085393579,0,0.1210537969034892,4
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2015,0,0,1078611341.3703082,805031280.3712028,122892626.91432185,38266554.7299329,79540208.92758171,185752882.93714383,247503369.37180835,615198961.7673484,1017283876.5682869,153981622.51371714,204392382.25979862,358374004.77351576,72388350.72393951,0.028893462537723492,0,0.09873759075432909,5
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2016,0,0,1228375463.5924773,827642200.9382919,173971740.90749252,41352698.352840446,128539567.62832187,190711193.82603455,283763870.90464103,695073703.7999927,1127889457.7178524,140476662.23135817,239194458.8115099,379671121.0428681,136928703.51737833,0.019582027721244875,0,0.1001738145438832,5
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2017,0,0,1435322293.7922504,1014691628.1110616,189310117.62066308,41311962.67651119,141766696.60709393,195477009.53672606,343646037.60062015,787692029.603605,1417603575.1291413,167036176.37083176,315254836.39091927,482291012.76175106,140869356.9426591,0.009633771008353996,0,0.0755353974606757,0
Textiles/Plastics Peer 3 (matched to Sintex Industries),SINTEX_PEER3,Textiles/Plastics,2018,0,0,1544630575.7541752,1110232146.738217,218587560.8231519,49094200.64313986,110829257.66125666,245284485.65570062,400136126.01771486,888554319.2794219,1550821291.033075,162885380.04971445,313291986.033513,476177366.08322746,102519118.60223572,0.0041439662539974435,0,0.003977212187535009,6
Religare Enterprises,RELIGARE,Financial Services,2014,1,0,2727376138.7263603,1924444087.5258052,398578724.55276567,86620522.09586272,223544893.57619795,487519735.12200385,741987636.063539,1636425683.2358162,2858139073.013105,282874181.0124393,596929397.5010989,879803578.5135381,218662725.92750767,0.018459666834241335,0,0.07022725965430784,1
Religare Enterprises,RELIGARE,Financial Services,2015,1,0,2882990587.95668,2074230406.3408608,438530740.1891186,101610323.84335148,172441859.13592118,418455771.1135114,638446136.3616735,1829667983.130725,2989976594.3647203,247700806.92116216,736559193.2700635,984260000.1912256,160333373.7451069,0.017884533969194715,0,0.07048756098116449,3
Religare Enterprises,RELIGARE,Financial Services,2016,1,1,3007140406.200244,2223359206.990354,389752157.64604187,91820938.76857352,199018300.8681754,603566853.3653978,1005990317.2394887,2035682345.9208646,3578356914.6305223,290742434.25512135,865038368.6538075,1155780802.9089289,125701655.55078283,0.05468011440805028,0,0.08924771443439591,3
Religare Enterprises,RELIGARE,Financial Services,2017,1,1,3500785711.042569,2106365517.4695706,330439393.64954,79482548.01209238,730940759.4964644,792350745.5346589,1212280851.6033523,2263822787.4171934,3948659699.6722746,498414552.5615552,804172218.0586903,1302586770.6202455,649324933.422111,0.03440941463012289,1,0.3312770669820023,14
Religare Enterprises,RELIGARE,Financial Services,2018,1,0,3917615270.042167,2773310032.948296,574822243.8200384,122177454.99919316,274062731.686636,757257485.3858036,1141942309.7150085,2527618234.5418177,4181113711.5280175,448645945.964534,527383156.91946054,976029102.8839946,291560982.63231665,0.016069470624139704,0,0.1183700763869211,2
Financial Services Peer 1 (matched to Religare Enterprises),RELIGARE_PEER1,Financial Services,2014,0,0,2981524008.2697806,2055945555.878095,343897880.9835451,118000292.84407994,294276149.72909546,477931493.209476,800081629.3964517,1788914404.9618683,2997810145.4598994,376551354.3249651,574254128.3466234,950805482.6715885,242319870.57177073,0.020095522862568466,0,0.0,0
Financial Services Peer 1 (matched to Religare Enterprises),RELIGARE_PEER1,Financial Services,2015,0,0,3340105281.646966,2324358558.112341,433404268.3477785,108999293.01074202,335296669.07746905,443498048.4772212,909343964.1328148,2009587101.1930728,3315013232.257324,441618100.88456255,549142281.1735821,990760382.0581446,320668955.95101094,0.013667457977264059,0,0.07807705773098225,2
Financial Services Peer 1 (matched to Religare Enterprises),RELIGARE_PEER1,Financial Services,2016,0,0,3821512339.5770407,2726452984.7545576,378316566.46845263,119761882.18700106,369748517.8146681,812184864.1242744,1297529928.3104813,2260950331.207717,4214062369.871008,452038493.855732,434311249.4769957,886349743.3327277,312148017.1230873,0.032827928561027134,0,0.010512195993761006,0
Financial Services Peer 1 (matched to Religare Enterprises),RELIGARE_PEER1,Financial Services,2017,0,0,4351799614.887739,3067886060.7100487,429779703.7817006,103860729.91374151,508292254.92347074,631792650.9799092,998980876.3338771,2546368821.8883357,4266315849.7772994,502012663.9764638,815170949.1078864,1317183613.08435,507151480.2741329,0.0185796039176706,0,0.03608731157714136,3
Financial Services Peer 1 (matched to Religare Enterprises),RELIGARE_PEER1,Financial Services,2018,0,0,4938995085.408523,3358289783.8236146,578151504.4236861,150160459.60043302,546307830.3815961,866215528.3087298,1404066370.0535703,2869709640.815412,5082086776.17227,620422175.210442,1028157808.0862048,1648579983.2966466,549428860.3927029,0.02935108761022784,0,0.09556140025953239,1
Financial Services Peer 2 (matched to Religare Enterprises),RELIGARE_PEER2,Financial Services,2014,0,0,2387065730.0230803,1723634661.8678408,319931298.62148744,105571495.61024633,157332509.00699216,360628090.90210813,576035952.2526616,1432239438.013848,2476936322.399045,254319366.52844992,436673907.26874536,690993273.7971953,129484745.23758331,0.012423882754577526,0,0.0,3
Financial Services Peer 2 (matched to Religare Enterprises),RELIGARE_PEER2,Financial Services,2015,0,0,2671456986.8864565,1645641769.6872034,300983505.9215591,57880348.9789177,483539726.4761605,496856106.6221675,748933235.9063456,1608779470.4985864,2707795201.3271604,311066719.3130538,644154254.1124444,955220973.4254982,450565387.3851024,0.015032752972062946,0,0.04005841985105641,0
Financial Services Peer 2 (matched to Religare Enterprises),RELIGARE_PEER2,Financial Services,2016,0,0,3032891887.362789,2086899703.3852308,255568054.65538314,84251894.841139,435213030.8905437,521070271.5131218,820413930.3874621,1808687448.9816835,3190466573.551101,420037280.3262145,709263212.7673565,1129300493.093571,445746780.0687647,0.02750423554403577,0,0.02802682433265549,0
Financial Services Peer 2 (matched to Religare Enterprises),RELIGARE_PEER2,Financial Services,2017,0,0,3400731677.9981513,2337626010.6711965,445229860.2858198,120563963.56111772,314889870.5972951,575397016.5667566,910629787.698163,2032984656.3510416,3261335118.362266,433600645.66287005,350198428.3368294,783799073.9996995,275333240.0033781,0.033516813728601075,0,0.14124395089035577,0
Financial Services Peer 2 (matched to Religare Enterprises),RELIGARE_PEER2,Financial Services,2018,0,0,3808412303.970726,2703522376.2966986,460255959.3028715,148170601.85494986,325360520.3766101,727309678.0817941,1079603876.0667272,2284394811.240109,4017773789.1337414,344498087.6153277,769156036.2739687,1113654123.8892965,265895111.0831191,0.009445662190442957,0,0.09196006775761317,1
Financial Services Peer 3 (matched to Religare Enterprises),RELIGARE_PEER3,Financial Services,2014,0,0,827094867.4517981,644103767.6779958,85492476.13064675,25470784.450280916,48622885.82022283,136760802.74212486,214427196.5926478,496256920.4710788,821675619.9524493,95190323.6519757,211529803.11330166,306720126.7652774,43344354.47791793,0.019371932768560446,0,0.059167110699921054,6
Financial Services Peer 3 (matched to Religare Enterprises),RELIGARE_PEER3,Financial Services,2015,0,0,893303824.0314527,633360672.2861385,124326571.93020232,32301774.281266738,69924729.78854156,137049713.77398717,221809540.4952402,555809819.2867838,934507805.4095433,111323700.80520971,197895564.56949788,309219265.3747076,60134017.30591255,0.010325099226247655,0,0.157172341238849,1
Financial Services Peer 3 (matched to Religare Enterprises),RELIGARE_PEER3,Financial Services,2016,0,0,983682728.1140243,711441804.588123,146196878.0018546,30896532.853295177,67450808.73001227,151119772.1959415,246151661.29636204,621668250.2710886,974567051.1157519,116312073.89419964,209338614.36945766,325650688.26365733,74063487.62534486,0.020859990650052156,0,0.0,1
Financial Services Peer 3 (matched to Religare Enterprises),RELIGARE_PEER3,Financial Services,2017,0,0,1103735821.0739536,681904409.4410139,151573087.48331368,28637038.76124679,171443669.85500565,146712814.2885697,249396241.4926417,695505088.832919,1113492333.7735522,91120996.71574554,158719463.73973918,249840460.45548472,163013243.71281546,0.01591826824011046,0,0.06974056355730454,0
Financial Services Peer 3 (matched to Religare Enterprises),RELIGARE_PEER3,Financial Services,2018,0,0,1268541954.4395273,860802870.5992109,122192072.96133707,48475645.54320989,140870670.475137,213555760.19440418,382632949.66831815,779797339.219883,1364700941.3171513,166505212.25554204,274136819.5744808,440642031.8300228,122259981.87891203,0.015098616517606207,0,0.0,0
Fortis Healthcare,FORTIS,Healthcare,2013,1,0,2142479967.481063,1480686136.7376935,236157743.8085209,79342627.03840284,241084639.54877955,310417635.7482937,527071352.132012,1285487980.4886377,2070872540.2642977,239374777.15722638,387035286.1744011,626410063.3316275,215030946.17151037,0.007844971411543049,0,0.0,0
Fortis Healthcare,FORTIS,Healthcare,2014,1,0,2343547458.2538257,1714751162.8650465,310636929.52276087,51575637.88900376,163040970.5901334,345134419.32440263,594536896.325001,1441229992.8159883,2432458029.3612857,312278923.5399723,301343332.199581,613622255.7395533,151875146.50262207,0.0038177273048160786,0,0.1723158929455162,0
Fortis Healthcare,FORTIS,Healthcare,2015,1,1,2574255163.458656,1828276708.113235,233540483.42593107,56865045.03214675,325118069.6840537,439070252.6775241,582735418.5081761,1609269334.7233775,2500081765.3409534,287339715.40896195,449089509.7933209,736429225.2022829,305106734.9678724,0.05265047374082681,0,0.06975865714077432,2
Fortis Healthcare,FORTIS,Healthcare,2016,1,1,2993692705.804928,1912528754.5508335,342721598.9399843,70285806.3041791,505520910.3917699,510203327.7376266,735492779.6576124,1797673370.338678,3151441890.517034,469918615.7373903,655310350.366531,1125228966.1039214,68621082.77494119,0.13106445123078178,1,0.31185596396794213,13
Fortis Healthcare,FORTIS,Healthcare,2017,1,0,2964860888.0199513,2130727595.0040736,289134908.2090765,95467393.45327276,332577139.7317489,491185030.6208621,726351205.9937097,1999846615.8498359,3143805400.491308,314848683.17944497,723373219.6293192,1038221902.8087642,297888328.3979479,0.030116604137066467,0,0.03771396131689005,0
Healthcare Peer 1 (matched to Fortis Healthcare),FORTIS_PEER1,Healthcare,2013,0,0,989884584.8199373,650459472.6108731,112697810.30444235,28122485.273220815,139715476.8516407,181471349.89303514,287618664.02374506,593930750.8919624,1037648044.3136553,132386247.10262942,296914161.82088244,429300408.92351186,134640511.69315606,0.018869596291286157,0,0.12543598116612892,4
Healthcare Peer 1 (matched to Fortis Healthcare),FORTIS_PEER1,Healthcare,2014,0,0,1108797618.8120604,786835383.6495667,133170728.6959115,34347118.0361331,107816183.08049221,143201553.80623716,234402596.82036513,667188554.3593243,1035819803.3498756,118778303.58491257,240036253.29366222,358814556.8785748,100968310.17879231,0.021963946050101883,0,0.0,0
Healthcare Peer 1 (matched to Fortis Healthcare),FORTIS_PEER1,Healthcare,2015,0,0,1270469998.1895921,866946201.5191007,167573784.75200656,33511353.394757178,139294623.6277559,202828046.88734373,312261582.34209013,750727710.8995837,1246936995.8951616,154798564.7754058,239962526.85440186,394761091.62980765,131980489.14799257,0.005565532030631603,0,0.0018684762457024384,1
Healthcare Peer 1 (matched to Fortis Healthcare),FORTIS_PEER1,Healthcare,2016,0,0,1424111556.2423506,1003938890.1492155,154767052.96211,41462911.21955375,152964228.8787103,225032077.42577058,378810582.7859777,844455120.0386888,1413743458.8169274,187187949.3741506,309308004.28982586,496495953.66397643,155911139.85409293,0.027134604624444877,0,0.0794367811440573,1
Healthcare Peer 1 (matched to Fortis Healthcare),FORTIS_PEER1,Healthcare,2017,0,0,1708297669.373893,1183255495.240776,241331516.80150852,45679242.7453729,154382322.2936297,287516053.6401986,430189436.33741635,955203657.1085441,1637806242.4669833,201784162.58608645,146151268.38597944,347935430.9720659,143951091.77706903,0.01842682167151534,0,0.041985352858849044,6
Healthcare Peer 2 (matched to Fortis Healthcare),FORTIS_PEER2,Healthcare,2013,0,0,3859453146.129782,2760664192.8205767,548634953.3909192,132391159.40488252,285705013.8632635,696723122.2427834,1081143346.1696763,2315671887.6778693,3880990959.4843855,330658750.3783973,690561313.8419486,1021220064.220346,288668200.3785902,0.0427653868954309,0,0.0530805173094738,0
Healthcare Peer 2 (matched to Fortis Healthcare),FORTIS_PEER2,Healthcare,2014,0,0,4156689305.1318474,3057448479.839143,544688816.9035944,88025875.79090707,330075288.75441754,701339851.5671319,1098747475.630429,2592976509.564798,4385675864.1439705,513013470.5979349,706505225.2006453,1219518695.7985802,362433554.8465102,0.01648320620389484,0,0.08878761502249548,0
Healthcare Peer 2 (matched to Fortis Healthcare),FORTIS_PEER2,Healthcare,2015,0,0,4179601675.184977,2765666977.4296036,624329149.1743822,126011516.98880735,469783797.6666134,850050326.6829014,1200415428.8717003,2879745888.6109905,4630770725.024983,595755670.0063642,1151824960.0557444,1747580630.0621085,419747106.50627327,0.012664236564989594,0,0.017720169877116394,4
Healthcare Peer 2 (matched to Fortis Healthcare),FORTIS_PEER2,Healthcare,2016,0,0,4558956255.312693,3328035984.8696766,579599496.9791642,153792897.35488853,336123727.1810648,701686265.8350158,1138082724.7685878,3194086078.034955,4882355556.548467,639820091.2714334,789349843.1339282,1429169934.4053617,328722869.3846741,0.019286839328740653,0,0.0,0
Healthcare Peer 2 (matched to Fortis Healthcare),FORTIS_PEER2,Healthcare,2017,0,0,4988292577.158814,3284859664.256194,618713645.7200911,124479091.52937692,667622743.8579228,1142722692.9349453,1669997573.4776,3539323289.2339444,5900604706.306266,740265403.6921717,636959607.6008426,1377225011.2930143,639279229.1933671,0.039944284946810724,0,0.0441900357820123,0
Healthcare Peer 3 (matched to Fortis Healthcare),FORTIS_PEER3,Healthcare,2013,0,0,376911250.56061375,270166595.26657534,47952140.99084643,13829243.406624837,32941043.260779183,60004277.67415967,101715176.45381413,226146750.33636823,369184918.5508229,43528975.10734965,79451371.5952866,122980346.70263624,28296108.456584625,0.009757376656411366,0,0.04529394677160907,3
Healthcare Peer 3 (matched to Fortis Healthcare),FORTIS_PEER3,Healthcare,2014,0,0,440300456.6735151,294188703.69004005,58181772.891915806,13371168.86226585,47918221.94738204,65949284.76185522,113589226.9346801,254946175.68013507,439026938.26849693,34344298.73513396,70558718.64429073,104903017.37942469,50139739.66562586,0.020792150478041393,0,0.0,9
